"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Sweden (SE)","05.01.2015 09:00 - 05.01.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10631","n/e","6573","1444","n/e","n/e","n/e","n/e","1285"
"Sweden (SE)","05.01.2015 10:00 - 05.01.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10596","n/e","6589","1416","n/e","n/e","n/e","n/e","1213"
"Sweden (SE)","05.01.2015 11:00 - 05.01.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10733","n/e","6583","1403","n/e","n/e","n/e","n/e","1117"
"Sweden (SE)","05.01.2015 12:00 - 05.01.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10954","n/e","6582","1406","n/e","n/e","n/e","n/e","941"
"Sweden (SE)","05.01.2015 13:00 - 05.01.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10839","n/e","6601","1407","n/e","n/e","n/e","n/e","866"
"Sweden (SE)","05.01.2015 14:00 - 05.01.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10521","n/e","6617","1426","n/e","n/e","n/e","n/e","794"
"Sweden (SE)","05.01.2015 15:00 - 05.01.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11209","n/e","6615","1532","n/e","n/e","n/e","n/e","736"
"Sweden (SE)","05.01.2015 16:00 - 05.01.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11172","n/e","6614","1610","n/e","n/e","n/e","n/e","688"
"Sweden (SE)","05.01.2015 17:00 - 05.01.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11470","n/e","6618","1601","n/e","n/e","n/e","n/e","644"
"Sweden (SE)","05.01.2015 18:00 - 05.01.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11450","n/e","6618","1604","n/e","n/e","n/e","n/e","623"
"Sweden (SE)","05.01.2015 19:00 - 05.01.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11134","n/e","6618","1599","n/e","n/e","n/e","n/e","635"
"Sweden (SE)","05.01.2015 20:00 - 05.01.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11191","n/e","6619","1592","n/e","n/e","n/e","n/e","602"
"Sweden (SE)","05.01.2015 21:00 - 05.01.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11092","n/e","6618","1525","n/e","n/e","n/e","n/e","582"
"Sweden (SE)","05.01.2015 22:00 - 05.01.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10252","n/e","6614","1523","n/e","n/e","n/e","n/e","631"
"Sweden (SE)","05.01.2015 23:00 - 06.01.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8588","n/e","6619","1514","n/e","n/e","n/e","n/e","652"
"Sweden (SE)","06.01.2015 00:00 - 06.01.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6281","n/e","6624","1501","n/e","n/e","n/e","n/e","910"
"Sweden (SE)","06.01.2015 01:00 - 06.01.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5818","n/e","6624","1459","n/e","n/e","n/e","n/e","1045"
"Sweden (SE)","06.01.2015 02:00 - 06.01.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5751","n/e","6627","1416","n/e","n/e","n/e","n/e","1214"
"Sweden (SE)","06.01.2015 03:00 - 06.01.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5680","n/e","6627","1401","n/e","n/e","n/e","n/e","1344"
"Sweden (SE)","06.01.2015 04:00 - 06.01.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5822","n/e","6626","1401","n/e","n/e","n/e","n/e","1450"
"Sweden (SE)","06.01.2015 05:00 - 06.01.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6184","n/e","6628","1403","n/e","n/e","n/e","n/e","1534"
"Sweden (SE)","06.01.2015 06:00 - 06.01.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7308","n/e","6632","1418","n/e","n/e","n/e","n/e","1684"
"Sweden (SE)","06.01.2015 07:00 - 06.01.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9128","n/e","6634","1440","n/e","n/e","n/e","n/e","1805"
"Sweden (SE)","06.01.2015 08:00 - 06.01.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9706","n/e","6634","1451","n/e","n/e","n/e","n/e","2002"
"Sweden (SE)","06.01.2015 09:00 - 06.01.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9700","n/e","6635","1456","n/e","n/e","n/e","n/e","2170"
"Sweden (SE)","06.01.2015 10:00 - 06.01.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9679","n/e","6632","1451","n/e","n/e","n/e","n/e","2258"
"Sweden (SE)","06.01.2015 11:00 - 06.01.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9522","n/e","6640","1493","n/e","n/e","n/e","n/e","2413"
"Sweden (SE)","06.01.2015 12:00 - 06.01.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9325","n/e","6643","1497","n/e","n/e","n/e","n/e","2541"
"Sweden (SE)","06.01.2015 13:00 - 06.01.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9060","n/e","6642","1520","n/e","n/e","n/e","n/e","2516"
"Sweden (SE)","06.01.2015 14:00 - 06.01.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9120","n/e","6642","1522","n/e","n/e","n/e","n/e","2639"
"Sweden (SE)","06.01.2015 15:00 - 06.01.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9562","n/e","6639","1524","n/e","n/e","n/e","n/e","2795"
"Sweden (SE)","06.01.2015 16:00 - 06.01.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10052","n/e","6632","1539","n/e","n/e","n/e","n/e","2966"
"Sweden (SE)","06.01.2015 17:00 - 06.01.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10115","n/e","6622","1539","n/e","n/e","n/e","n/e","3191"
"Sweden (SE)","06.01.2015 18:00 - 06.01.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9710","n/e","6622","1537","n/e","n/e","n/e","n/e","3308"
"Sweden (SE)","06.01.2015 19:00 - 06.01.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9127","n/e","6625","1529","n/e","n/e","n/e","n/e","3364"
"Sweden (SE)","06.01.2015 20:00 - 06.01.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8413","n/e","6625","1521","n/e","n/e","n/e","n/e","3486"
"Sweden (SE)","06.01.2015 21:00 - 06.01.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7247","n/e","6626","1518","n/e","n/e","n/e","n/e","3521"
"Sweden (SE)","06.01.2015 22:00 - 06.01.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6275","n/e","6628","1511","n/e","n/e","n/e","n/e","3494"
"Sweden (SE)","06.01.2015 23:00 - 07.01.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5255","n/e","6629","1508","n/e","n/e","n/e","n/e","3506"
"Sweden (SE)","07.01.2015 00:00 - 07.01.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3942","n/e","6629","1459","n/e","n/e","n/e","n/e","3864"
"Sweden (SE)","07.01.2015 01:00 - 07.01.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3851","n/e","6629","1441","n/e","n/e","n/e","n/e","3794"
"Sweden (SE)","07.01.2015 02:00 - 07.01.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3824","n/e","6630","1443","n/e","n/e","n/e","n/e","3725"
"Sweden (SE)","07.01.2015 03:00 - 07.01.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3829","n/e","6629","1437","n/e","n/e","n/e","n/e","3601"
"Sweden (SE)","07.01.2015 04:00 - 07.01.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4052","n/e","6628","1427","n/e","n/e","n/e","n/e","3430"
"Sweden (SE)","07.01.2015 05:00 - 07.01.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4663","n/e","6629","1448","n/e","n/e","n/e","n/e","3216"
"Sweden (SE)","07.01.2015 06:00 - 07.01.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7145","n/e","6626","1460","n/e","n/e","n/e","n/e","2911"
"Sweden (SE)","07.01.2015 07:00 - 07.01.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10070","n/e","6617","1455","n/e","n/e","n/e","n/e","2687"
"Sweden (SE)","07.01.2015 08:00 - 07.01.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11024","n/e","6622","1589","n/e","n/e","n/e","n/e","2413"
"Sweden (SE)","07.01.2015 09:00 - 07.01.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11127","n/e","6626","1618","n/e","n/e","n/e","n/e","2185"
"Sweden (SE)","07.01.2015 10:00 - 07.01.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11082","n/e","6627","1591","n/e","n/e","n/e","n/e","2002"
"Sweden (SE)","07.01.2015 11:00 - 07.01.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11046","n/e","6628","1566","n/e","n/e","n/e","n/e","1951"
"Sweden (SE)","07.01.2015 12:00 - 07.01.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11072","n/e","6627","1468","n/e","n/e","n/e","n/e","1871"
"Sweden (SE)","07.01.2015 13:00 - 07.01.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11079","n/e","6631","1411","n/e","n/e","n/e","n/e","1804"
"Sweden (SE)","07.01.2015 14:00 - 07.01.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11191","n/e","6631","1409","n/e","n/e","n/e","n/e","1723"
"Sweden (SE)","07.01.2015 15:00 - 07.01.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11498","n/e","6632","1416","n/e","n/e","n/e","n/e","1625"
"Sweden (SE)","07.01.2015 16:00 - 07.01.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11551","n/e","6630","1569","n/e","n/e","n/e","n/e","1530"
"Sweden (SE)","07.01.2015 17:00 - 07.01.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11501","n/e","6629","1576","n/e","n/e","n/e","n/e","1544"
"Sweden (SE)","07.01.2015 18:00 - 07.01.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11445","n/e","6636","1586","n/e","n/e","n/e","n/e","1488"
"Sweden (SE)","07.01.2015 19:00 - 07.01.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11004","n/e","6642","1517","n/e","n/e","n/e","n/e","1488"
"Sweden (SE)","07.01.2015 20:00 - 07.01.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9633","n/e","6642","1435","n/e","n/e","n/e","n/e","1608"
"Sweden (SE)","07.01.2015 21:00 - 07.01.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8160","n/e","6644","1423","n/e","n/e","n/e","n/e","1763"
"Sweden (SE)","07.01.2015 22:00 - 07.01.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7012","n/e","6644","1371","n/e","n/e","n/e","n/e","2008"
"Sweden (SE)","07.01.2015 23:00 - 08.01.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5561","n/e","6647","1363","n/e","n/e","n/e","n/e","2272"
"Sweden (SE)","08.01.2015 00:00 - 08.01.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4206","n/e","6647","1310","n/e","n/e","n/e","n/e","2545"
"Sweden (SE)","08.01.2015 01:00 - 08.01.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3731","n/e","6647","1299","n/e","n/e","n/e","n/e","2798"
"Sweden (SE)","08.01.2015 02:00 - 08.01.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3630","n/e","6650","1305","n/e","n/e","n/e","n/e","3030"
"Sweden (SE)","08.01.2015 03:00 - 08.01.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3624","n/e","6650","1308","n/e","n/e","n/e","n/e","3365"
"Sweden (SE)","08.01.2015 04:00 - 08.01.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3727","n/e","6647","1316","n/e","n/e","n/e","n/e","3579"
"Sweden (SE)","08.01.2015 05:00 - 08.01.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4205","n/e","6645","1330","n/e","n/e","n/e","n/e","3720"
"Sweden (SE)","08.01.2015 06:00 - 08.01.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5969","n/e","6645","1390","n/e","n/e","n/e","n/e","3836"
"Sweden (SE)","08.01.2015 07:00 - 08.01.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8271","n/e","6641","1400","n/e","n/e","n/e","n/e","3838"
"Sweden (SE)","08.01.2015 08:00 - 08.01.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8890","n/e","6642","1406","n/e","n/e","n/e","n/e","3756"
"Sweden (SE)","08.01.2015 09:00 - 08.01.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9044","n/e","6637","1418","n/e","n/e","n/e","n/e","3635"
"Sweden (SE)","08.01.2015 10:00 - 08.01.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9108","n/e","6634","1405","n/e","n/e","n/e","n/e","3443"
"Sweden (SE)","08.01.2015 11:00 - 08.01.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9230","n/e","6632","1406","n/e","n/e","n/e","n/e","3240"
"Sweden (SE)","08.01.2015 12:00 - 08.01.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9245","n/e","6632","1403","n/e","n/e","n/e","n/e","3060"
"Sweden (SE)","08.01.2015 13:00 - 08.01.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9313","n/e","6638","1397","n/e","n/e","n/e","n/e","2899"
"Sweden (SE)","08.01.2015 14:00 - 08.01.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9759","n/e","6633","1398","n/e","n/e","n/e","n/e","2775"
"Sweden (SE)","08.01.2015 15:00 - 08.01.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10196","n/e","6632","1405","n/e","n/e","n/e","n/e","2577"
"Sweden (SE)","08.01.2015 16:00 - 08.01.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10777","n/e","6634","1400","n/e","n/e","n/e","n/e","2473"
"Sweden (SE)","08.01.2015 17:00 - 08.01.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10941","n/e","6632","1393","n/e","n/e","n/e","n/e","2424"
"Sweden (SE)","08.01.2015 18:00 - 08.01.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10432","n/e","6634","1377","n/e","n/e","n/e","n/e","2536"
"Sweden (SE)","08.01.2015 19:00 - 08.01.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10081","n/e","6635","1371","n/e","n/e","n/e","n/e","2568"
"Sweden (SE)","08.01.2015 20:00 - 08.01.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9019","n/e","6635","1372","n/e","n/e","n/e","n/e","2648"
"Sweden (SE)","08.01.2015 21:00 - 08.01.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7587","n/e","6637","1370","n/e","n/e","n/e","n/e","2838"
"Sweden (SE)","08.01.2015 22:00 - 08.01.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6575","n/e","6638","1309","n/e","n/e","n/e","n/e","2991"
"Sweden (SE)","08.01.2015 23:00 - 09.01.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5080","n/e","6643","1286","n/e","n/e","n/e","n/e","3115"
"Sweden (SE)","09.01.2015 00:00 - 09.01.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3944","n/e","6644","1282","n/e","n/e","n/e","n/e","3119"
"Sweden (SE)","09.01.2015 01:00 - 09.01.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3594","n/e","6644","1284","n/e","n/e","n/e","n/e","3282"
"Sweden (SE)","09.01.2015 02:00 - 09.01.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3552","n/e","6642","1283","n/e","n/e","n/e","n/e","3344"
"Sweden (SE)","09.01.2015 03:00 - 09.01.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3598","n/e","6644","1279","n/e","n/e","n/e","n/e","3325"
"Sweden (SE)","09.01.2015 04:00 - 09.01.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3706","n/e","6646","1283","n/e","n/e","n/e","n/e","3241"
"Sweden (SE)","09.01.2015 05:00 - 09.01.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4668","n/e","6646","1301","n/e","n/e","n/e","n/e","3131"
"Sweden (SE)","09.01.2015 06:00 - 09.01.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6794","n/e","6641","1372","n/e","n/e","n/e","n/e","2980"
"Sweden (SE)","09.01.2015 07:00 - 09.01.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9112","n/e","6642","1389","n/e","n/e","n/e","n/e","2791"
"Sweden (SE)","09.01.2015 08:00 - 09.01.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9664","n/e","6638","1398","n/e","n/e","n/e","n/e","2598"
"Sweden (SE)","09.01.2015 09:00 - 09.01.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9864","n/e","6640","1405","n/e","n/e","n/e","n/e","2410"
"Sweden (SE)","09.01.2015 10:00 - 09.01.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10194","n/e","6632","1401","n/e","n/e","n/e","n/e","2257"
"Sweden (SE)","09.01.2015 11:00 - 09.01.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10365","n/e","6633","1401","n/e","n/e","n/e","n/e","2120"
"Sweden (SE)","09.01.2015 12:00 - 09.01.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10285","n/e","6635","1410","n/e","n/e","n/e","n/e","1909"
"Sweden (SE)","09.01.2015 13:00 - 09.01.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10246","n/e","6630","1415","n/e","n/e","n/e","n/e","1956"
"Sweden (SE)","09.01.2015 14:00 - 09.01.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10100","n/e","6633","1418","n/e","n/e","n/e","n/e","1914"
"Sweden (SE)","09.01.2015 15:00 - 09.01.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10065","n/e","6631","1430","n/e","n/e","n/e","n/e","1905"
"Sweden (SE)","09.01.2015 16:00 - 09.01.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10312","n/e","6628","1435","n/e","n/e","n/e","n/e","1891"
"Sweden (SE)","09.01.2015 17:00 - 09.01.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10448","n/e","6627","1482","n/e","n/e","n/e","n/e","1862"
"Sweden (SE)","09.01.2015 18:00 - 09.01.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9959","n/e","6627","1473","n/e","n/e","n/e","n/e","1866"
"Sweden (SE)","09.01.2015 19:00 - 09.01.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9167","n/e","6627","1443","n/e","n/e","n/e","n/e","1864"
"Sweden (SE)","09.01.2015 20:00 - 09.01.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8486","n/e","6630","1448","n/e","n/e","n/e","n/e","1839"
"Sweden (SE)","09.01.2015 21:00 - 09.01.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7343","n/e","6820","1456","n/e","n/e","n/e","n/e","1801"
"Sweden (SE)","09.01.2015 22:00 - 09.01.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6332","n/e","6862","1397","n/e","n/e","n/e","n/e","1736"
"Sweden (SE)","09.01.2015 23:00 - 10.01.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5317","n/e","6858","1398","n/e","n/e","n/e","n/e","1644"
"Sweden (SE)","10.01.2015 00:00 - 10.01.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4328","n/e","6850","1383","n/e","n/e","n/e","n/e","1380"
